trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
671,False,"{'a': 0.3, 'e': 0.5115370697939825}",30,16,8.849873545099495,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.3, 'e': 0.5110255327241885}",25,13,-15.809801313807714,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
673,False,"{'a': 0.3, 'e': 0.5105145071914643}",20,4,-101.77881250269797,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
674,False,"{'a': 0.3, 'e': 0.5100039926842728}",25,13,-3.2497173320481396,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
675,False,"{'a': 0.3, 'e': 0.5094939886915886}",20,12,-12.788369864755047,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
676,False,"{'a': 0.3, 'e': 0.508984494702897}",35,19,26.612725048428203,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.3, 'e': 0.508475510208194}",20,4,6.802305226782234,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.3, 'e': 0.5079670346979859}",30,15,3.952209834995176,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
679,False,"{'a': 0.3, 'e': 0.5074590676632879}",25,16,16.12898296393029,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.3, 'e': 0.5069516085956246}",20,5,-22.577548225233777,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
681,False,"{'a': 0.3, 'e': 0.506444656987029}",30,9,1.0781221392917493,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 0}",1
682,False,"{'a': 0.3, 'e': 0.5059382123300419}",25,13,5.190988074719608,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.3, 'e': 0.5054322741177119}",20,7,8.242152750672266,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.3, 'e': 0.5049268418435942}",30,22,13.135844802639138,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.3, 'e': 0.5044219150017506}",20,0,3.325663942748835,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
686,False,"{'a': 0.3, 'e': 0.5039174930867488}",20,8,-33.05710284018035,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
687,False,"{'a': 0.3, 'e': 0.5034135755936621}",20,1,-55.01902535111063,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 1}",1
688,False,"{'a': 0.3, 'e': 0.5029101620180684}",30,12,14.810283072842402,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.3, 'e': 0.5024072518560504}",20,12,-3.78914453689107,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.3, 'e': 0.5019048446041943}",25,0,5.642637167231571,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
691,False,"{'a': 0.3, 'e': 0.50140293975959}",20,8,21.489934705561527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.3, 'e': 0.5009015368198305}",25,19,11.659450910421397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.3, 'e': 0.5004006352830107}",20,2,-41.96187872841951,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
694,False,"{'a': 0.3, 'e': 0.49990023464772765}",20,16,7.109796017069873,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.3, 'e': 0.49940033441307996}",20,3,-37.417030601335576,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
696,False,"{'a': 0.3, 'e': 0.49890093407866687}",30,18,-5.402065119091526,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
697,False,"{'a': 0.3, 'e': 0.4984020331445882}",20,9,-39.431094867795075,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
698,False,"{'a': 0.3, 'e': 0.4979036311114436}",20,0,-31.488308674028698,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
699,False,"{'a': 0.3, 'e': 0.4974057274803322}",25,3,21.491339902858396,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.3, 'e': 0.4969083217528518}",20,3,18.243758148125494,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.3, 'e': 0.49641141343109896}",25,0,-81.99300603915549,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
702,False,"{'a': 0.3, 'e': 0.49591500201766786}",20,6,-49.37061123598901,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
703,False,"{'a': 0.3, 'e': 0.4954190870156502}",25,10,-36.2144247546389,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
704,False,"{'a': 0.3, 'e': 0.49492366792863457}",25,0,-49.394815039595485,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
705,False,"{'a': 0.3, 'e': 0.49442874426070593}",20,6,-18.72562785182232,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
706,False,"{'a': 0.3, 'e': 0.49393431551644523}",20,6,6.373072393289318,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.3, 'e': 0.49344038120092876}",20,9,-15.975058723923844,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
708,False,"{'a': 0.3, 'e': 0.49294694081972784}",25,18,0.07369630275752836,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
709,False,"{'a': 0.3, 'e': 0.4924539938789081}",20,3,-51.67005633666429,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
710,False,"{'a': 0.3, 'e': 0.4919615398850292}",30,15,-29.271771245473577,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
711,False,"{'a': 0.3, 'e': 0.49146957834514415}",20,14,0.992158703778729,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.3, 'e': 0.49097810876679904}",30,19,9.219506836984321,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.3, 'e': 0.49048713065803223}",20,3,-50.4290471019644,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
714,False,"{'a': 0.3, 'e': 0.4899966435273742}",20,0,4.60897097530533,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
715,False,"{'a': 0.3, 'e': 0.4895066468838468}",25,0,-91.80177271755146,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
716,False,"{'a': 0.3, 'e': 0.48901714023696297}",20,8,-15.94431004451738,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
717,False,"{'a': 0.3, 'e': 0.488528123096726}",25,17,11.570674155755768,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.3, 'e': 0.4880395949736293}",20,13,-25.54356405978282,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.3, 'e': 0.48755155537865563}",25,4,-0.9592698194628118,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
720,False,"{'a': 0.3, 'e': 0.487064003823277}",25,0,12.54309588854644,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
721,False,"{'a': 0.3, 'e': 0.4865769398194537}",20,4,20.63712756548629,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.3, 'e': 0.48609036287963425}",25,9,-77.93411848100575,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
723,False,"{'a': 0.3, 'e': 0.48560427251675464}",25,10,-20.709073427538122,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
724,False,"{'a': 0.3, 'e': 0.4851186682442379}",25,8,-28.110931764996312,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
725,False,"{'a': 0.3, 'e': 0.48463354957599364}",20,2,-21.082733261034594,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
726,False,"{'a': 0.3, 'e': 0.48414891602641763}",20,10,8.275422118045942,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.3, 'e': 0.48366476711039125}",20,0,-46.95983143596328,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
728,False,"{'a': 0.3, 'e': 0.4831811023432808}",35,11,-49.70146186714074,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
729,False,"{'a': 0.3, 'e': 0.4826979212409376}",20,0,-0.35968670349860665,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
730,False,"{'a': 0.3, 'e': 0.48221522331969663}",25,6,-17.236672830672788,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
731,False,"{'a': 0.3, 'e': 0.4817330080963769}",20,0,-1.9943629416408166,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
732,False,"{'a': 0.3, 'e': 0.48125127508828053}",20,6,-37.146930217670814,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
733,False,"{'a': 0.3, 'e': 0.4807700238131923}",20,16,7.61992517646332,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.3, 'e': 0.4802892537893791}",25,0,-93.25921786170554,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
735,False,"{'a': 0.3, 'e': 0.4798089645355897}",25,19,4.41597604715551,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.3, 'e': 0.4793291555710541}",25,3,-43.62749004765156,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
737,False,"{'a': 0.3, 'e': 0.47884982641548307}",30,0,-3.3600582538068746,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
738,False,"{'a': 0.3, 'e': 0.4783709765890676}",25,0,-47.76348866824815,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
739,False,"{'a': 0.3, 'e': 0.4778926056124785}",30,10,11.164126704093647,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.3, 'e': 0.477414713006866}",25,17,6.7785551046079435,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.3, 'e': 0.47693729829385917}",20,9,-0.7948831174468021,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
742,False,"{'a': 0.3, 'e': 0.47646036099556527}",20,15,10.112330563081366,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.3, 'e': 0.47598390063456975}",20,16,8.081853138059115,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.3, 'e': 0.47550791673393517}",20,5,27.08657907955019,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.3, 'e': 0.4750324088172012}",20,11,4.90229858559765,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.3, 'e': 0.474557376408384}",20,0,-19.961401398511747,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
747,False,"{'a': 0.3, 'e': 0.47408281903197563}",20,13,-76.38264781462802,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 2}",1
748,False,"{'a': 0.3, 'e': 0.47360873621294364}",30,11,12.935815109595541,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.3, 'e': 0.4731351274767307}",25,7,7.918637314709952,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
750,False,"{'a': 0.3, 'e': 0.472661992349254}",30,6,-26.53038627482082,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
751,False,"{'a': 0.3, 'e': 0.47218933035690475}",20,15,-4.416267453966375,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.3, 'e': 0.4717171410265478}",25,9,-8.234982448450015,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
753,False,"{'a': 0.3, 'e': 0.47124542388552126}",25,6,-71.82299217537714,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
754,False,"{'a': 0.3, 'e': 0.4707741784616358}",20,7,-7.880554815246545,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
755,False,"{'a': 0.3, 'e': 0.47030340428317413}",20,5,-15.753621936511212,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
756,False,"{'a': 0.3, 'e': 0.46983310087889096}",25,11,-5.708842732253678,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
757,False,"{'a': 0.3, 'e': 0.46936326777801207}",20,6,13.80206893610025,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
758,False,"{'a': 0.3, 'e': 0.46889390451023405}",30,22,15.680077157761575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.3, 'e': 0.4684250106057238}",25,0,-45.41509785584374,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
760,False,"{'a': 0.3, 'e': 0.4679565855951181}",30,0,7.211639789184297,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
761,False,"{'a': 0.3, 'e': 0.467488629009523}",20,0,-76.53448495325073,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
762,False,"{'a': 0.3, 'e': 0.46702114038051346}",25,8,-36.281869042933074,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
763,False,"{'a': 0.3, 'e': 0.4665541192401329}",25,12,-123.87155859170885,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 3}",1
764,False,"{'a': 0.3, 'e': 0.4660875651208928}",20,0,7.724835525188008,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
765,False,"{'a': 0.3, 'e': 0.4656214775557719}",20,8,-24.167366148460523,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
766,False,"{'a': 0.3, 'e': 0.46515585607821613}",25,11,-27.472672552627472,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
767,False,"{'a': 0.3, 'e': 0.46469070022213793}",20,12,2.529899573460651,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.3, 'e': 0.4642260095219158}",20,10,-24.34532004894764,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
769,False,"{'a': 0.3, 'e': 0.46376178351239383}",25,3,-32.77329639882116,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
770,False,"{'a': 0.3, 'e': 0.46329802172888146}",20,8,-28.54197591933942,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
771,False,"{'a': 0.3, 'e': 0.46283472370715256}",30,0,-36.84820640591087,"{0: 23, 1: 0, 2: 7, 3: 0, 4: 0}",0
772,False,"{'a': 0.3, 'e': 0.46237188898344544}",20,11,13.619430094508003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.3, 'e': 0.461909517094462}",25,3,-60.948885283044845,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
774,False,"{'a': 0.3, 'e': 0.4614476075773675}",20,0,-14.744688589262184,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
775,False,"{'a': 0.3, 'e': 0.46098615996979014}",20,16,6.863753621064846,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.3, 'e': 0.46052517380982033}",20,0,-67.26007088524582,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
777,False,"{'a': 0.3, 'e': 0.46006464863601054}",30,18,7.1607069181743945,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.3, 'e': 0.4596045839873745}",25,0,-19.767516169333838,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
779,False,"{'a': 0.3, 'e': 0.45914497940338717}",30,0,23.081168107232347,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
780,False,"{'a': 0.3, 'e': 0.45868583442398375}",20,4,-25.345014052716362,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
781,False,"{'a': 0.3, 'e': 0.45822714858955976}",30,20,-41.44191595227436,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
782,False,"{'a': 0.3, 'e': 0.4577689214409702}",25,11,-51.064729873546376,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
783,False,"{'a': 0.3, 'e': 0.45731115251952925}",25,0,-44.44588326037754,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
784,False,"{'a': 0.3, 'e': 0.45685384136700974}",30,16,25.13419498656899,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.3, 'e': 0.45639698752564273}",20,7,7.753446524049814,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.3, 'e': 0.4559405905381171}",20,1,-28.21687218948188,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
787,False,"{'a': 0.3, 'e': 0.4554846499475789}",25,0,-34.371884858192175,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
788,False,"{'a': 0.3, 'e': 0.4550291652976314}",35,21,12.650032879332286,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.3, 'e': 0.4545741361323337}",25,0,-73.08858934409618,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
790,False,"{'a': 0.3, 'e': 0.4541195619962014}",20,4,-9.959028948323498,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
791,False,"{'a': 0.3, 'e': 0.4536654424342052}",25,0,-29.219423226971017,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
792,False,"{'a': 0.3, 'e': 0.453211776991771}",20,3,4.387088910529077,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
793,False,"{'a': 0.3, 'e': 0.4527585652147792}",25,14,-2.4494701197198188,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
794,False,"{'a': 0.3, 'e': 0.45230580664956443}",20,0,8.017150991936486,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
795,False,"{'a': 0.3, 'e': 0.45185350084291487}",25,0,-74.46060281884174,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
796,False,"{'a': 0.3, 'e': 0.45140164734207194}",25,3,-84.43879697134622,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
797,False,"{'a': 0.3, 'e': 0.4509502456947299}",20,10,6.186560847100729,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.3, 'e': 0.45049929544903516}",25,8,17.298956366209527,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.3, 'e': 0.4500487961535861}",25,17,-26.874851248548776,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
800,False,"{'a': 0.3, 'e': 0.44959874735743255}",30,18,-40.483493405836384,"{0: 8, 1: 1, 2: 1, 3: 2, 4: 0}",1
801,False,"{'a': 0.3, 'e': 0.4491491486100751}",25,18,-33.27330041664937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
802,False,"{'a': 0.3, 'e': 0.44869999946146505}",30,6,-3.11638826820281,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
803,False,"{'a': 0.3, 'e': 0.44825129946200354}",25,2,-32.809213549160205,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
804,False,"{'a': 0.3, 'e': 0.4478030481625416}",20,1,-37.22863725252541,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
805,False,"{'a': 0.3, 'e': 0.447355245114379}",20,8,2.3388430039080617,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.3, 'e': 0.44690788986926466}",20,11,-3.671604468880772,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
807,False,"{'a': 0.3, 'e': 0.4464609819793954}",30,16,-16.07810463335857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
808,False,"{'a': 0.3, 'e': 0.44601452099741595}",20,12,6.617268714547936,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.3, 'e': 0.44556850647641855}",25,11,-51.43095664374123,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
810,False,"{'a': 0.3, 'e': 0.4451229379699421}",25,11,-25.80217144264706,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
811,False,"{'a': 0.3, 'e': 0.4446778150319722}",25,6,12.334464391306774,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.3, 'e': 0.44423313721694024}",25,2,-27.72629991267652,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
813,False,"{'a': 0.3, 'e': 0.44378890407972327}",30,6,-5.719381608233695,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
814,False,"{'a': 0.3, 'e': 0.44334511517564357}",20,16,9.13317220158821,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.3, 'e': 0.44290177006046794}",25,11,-0.5053280513071705,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
816,False,"{'a': 0.3, 'e': 0.4424588682904074}",25,15,17.917109195486887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.3, 'e': 0.44201640942211706}",20,0,-18.328962940332953,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
818,False,"{'a': 0.3, 'e': 0.4415743930126949}",25,11,10.917996744491873,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.3, 'e': 0.44113281861968223}",20,0,-69.24323743361812,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
820,False,"{'a': 0.3, 'e': 0.44069168580106255}",20,16,9.968152723255372,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.3, 'e': 0.4402509941152615}",20,15,-4.612582402433121,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.3, 'e': 0.4398107431211462}",25,19,0.6135620114744933,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.3, 'e': 0.4393709323780251}",25,12,-94.99227480916485,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 2}",1
824,False,"{'a': 0.3, 'e': 0.43893156144564704}",30,6,15.023635362268418,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
825,False,"{'a': 0.3, 'e': 0.4384926298842014}",25,13,-26.92606123930746,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
826,False,"{'a': 0.3, 'e': 0.4380541372543172}",25,13,20.75403991300883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.3, 'e': 0.4376160831170629}",25,8,6.498234640993161,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
828,False,"{'a': 0.3, 'e': 0.4371784670339458}",20,3,-64.34578131851889,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
829,False,"{'a': 0.3, 'e': 0.43674128856691186}",20,12,-33.724520014610654,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
830,False,"{'a': 0.3, 'e': 0.43630454727834495}",25,18,9.903989358601827,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.3, 'e': 0.4358682427310666}",25,12,-5.710029742410741,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
832,False,"{'a': 0.3, 'e': 0.43543237448833555}",30,4,0.512214672782423,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
833,False,"{'a': 0.3, 'e': 0.4349969421138472}",20,11,-62.07579360148617,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
834,False,"{'a': 0.3, 'e': 0.43456194517173335}",20,0,-39.04156748225263,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
835,False,"{'a': 0.3, 'e': 0.43412738322656164}",35,14,8.385190233382339,"{0: 17, 1: 4, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.3, 'e': 0.43369325584333507}",25,6,-36.52450154638213,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
837,False,"{'a': 0.3, 'e': 0.4332595625874917}",30,9,-56.924189552815086,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 1}",1
838,False,"{'a': 0.3, 'e': 0.43282630302490427}",30,0,-174.21657712568464,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
839,False,"{'a': 0.3, 'e': 0.43239347672187933}",20,0,-42.20289872945764,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
840,False,"{'a': 0.3, 'e': 0.4319610832451575}",20,10,1.9549895002744102,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.3, 'e': 0.4315291221619123}",25,15,9.157958000020725,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.3, 'e': 0.43109759303975037}",20,5,8.348905761809675,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.3, 'e': 0.43066649544671065}",25,7,16.38010746686576,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.3, 'e': 0.43023582895126394}",20,12,6.553807869239931,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.3, 'e': 0.42980559312231265}",20,0,-6.021739497754611,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
846,False,"{'a': 0.3, 'e': 0.42937578752919037}",30,12,-48.93571023120117,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
847,False,"{'a': 0.3, 'e': 0.42894641174166115}",20,0,-46.082029364791254,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
848,False,"{'a': 0.3, 'e': 0.4285174653299195}",20,10,-0.6343285016237243,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.3, 'e': 0.42808894786458956}",25,17,13.043380364801266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.3, 'e': 0.427660858916725}",20,0,-3.897626215371968,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
851,False,"{'a': 0.3, 'e': 0.42723319805780824}",20,7,-50.16051725222411,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
852,False,"{'a': 0.3, 'e': 0.4268059648597505}",25,0,6.915270472125866,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
853,False,"{'a': 0.3, 'e': 0.4263791588948907}",20,12,-4.688035617135004,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
854,False,"{'a': 0.3, 'e': 0.4259527797359958}",20,8,-15.813829233155834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
